 	sdm0
1340 	0.00798760561793104
1341 	0.00822742173230398
1342 	0.00883618298437791
1343 	0.00965590108013876
1344 	0.00885682095652926
1345 	0.0084017529290993
1346 	0.00834715221774847
1347 	0.00870056153647106
1348 	0.00941615181444085
1349 	0.00836151765323582
1350 	0.00732123859211228
1351 	0.00657080998600364
1352 	0.00621610855069048
1353 	0.00632407459222616
1354 	0.00678992723256822
1355 	0.00763725913320663
1356 	0.00877593958454555
1357 	0.0101079808762733
1358 	0.0115667719126077
1359 	0.0113790369752854
1360 	0.0105605823222521
1361 	0.00997561781920814
1362 	0.0096666249619208
1363 	0.00966012219506801
1364 	0.00944021064425165
1365 	0.00908603007213051
1366 	0.00898235001531366
1367 	0.00913770129658865
1368 	0.00953943719701943
1369 	0.00943702993226923
1370 	0.00871163157882005
1371 	0.00816142372450278
1372 	0.00782345647906932
1373 	0.00772563440580381
1374 	0.00771461261516225
1375 	0.0076984051616739
1376 	0.00793048312350156
1377 	0.0083902687333951
1378 	0.00904309585112426
1379 	0.00933104953858015
1380 	0.00854384942607116
1381 	0.00784284684106388
1382 	0.00725307770277309
1383 	0.00680353083226731
1384 	0.00643554545684994
1385 	0.00606277756111749
1386 	0.00607206078147594
1387 	0.006461748715497
1388 	0.00717008331475002
1389 	0.0076312596416489
1390 	0.00582552371564719
1391 	0.00417167328242586
1392 	0.00293845502934334
1393 	0.00276255434590345
1394 	0.00354092770649414
1395 	0.00286948235387457
1396 	0.00290590991202011
1397 	0.00362895568109553
1398 	0.00473380922037779
1399 	0.00591303932503974
1400 	0.0056944977710448
1401 	0.00584456527272343
1402 	0.00633710889503548
1403 	0.00710121979843417
1404 	0.00802630619011845
1405 	0.00704089118507166
1406 	0.00628419532048654
1407 	0.00584572300879448
1408 	0.00579812458374193
1409 	0.00615048164009577
1410 	0.0054011351930467
1411 	0.00515273249941341
1412 	0.00550816414515329
1413 	0.00636709678675382
1414 	0.00755981480833538
1415 	0.00741106828232736
1416 	0.00738483300243562
1417 	0.00755985578698966
1418 	0.0079228098692304
1419 	0.00844951173651725
1420 	0.00786413072471183
1421 	0.00732876272810776
1422 	0.00696320311023401
1423 	0.00679491393203546
1424 	0.00683847471978164
1425 	0.00669334377079974
1426 	0.00676622166984086
1427 	0.00708450169263971
1428 	0.00761748491806033
1429 	0.00832403101970487
1430 	0.00788374520460531
1431 	0.0075808164723853
1432 	0.00756302374064784
1433 	0.00783231048873717
1434 	0.0083609842039754
1435 	0.00715504662417901
1436 	0.0060313509521194
1437 	0.00530867468476893
1438 	0.00515840963838669
1439 	0.0056266049775787
1440 	0.00610661537790517
1441 	0.00730154903539328
1442 	0.00896017972282034
1443 	0.0108723207467694
1444 	0.0129259518636899
1445 	0.011872041027549
1446 	0.0108357803656211
1447 	0.0100218787877617
1448 	0.00948773487580832
1449 	0.00928177310879252
1450 	0.009510834337125
1451 	0.00995637573428271
1452 	0.0105890295566478
1453 	0.0113776252951253
1454 	0.0122235265901105
1455 	0.00975805461021289
1456 	0.00729267038978558
1457 	0.00482750838565969
1458 	0.00236326409327732
1459 	0
1460 	0.00193556296192626
1461 	0.00387112592385251
1462 	0.00580668888577876
1463 	0.00774225184770502
1464 	0.00935962807531274
1465 	0.00867463413273718
1466 	0.00829408895421063
1467 	0.00826017799074041
1468 	0.00857701369428246
1469 	0.00888070058973846
1470 	0.0078249769610817
1471 	0.00692717715593096
1472 	0.00625566940376155
1473 	0.0058883880188027
1474 	0.00575081752519589
1475 	0.00549942864278171
1476 	0.00551821069206527
1477 	0.00580454164797077
1478 	0.00632217358983908
1479 	0.00650020187101353
1480 	0.00577124518150726
1481 	0.0053408158128972
1482 	0.0052824002281722
1483 	0.00560763647314745
1484 	0.00559316594994642
1485 	0.00512435155503151
1486 	0.00539846615506021
1487 	0.00631956321647075
1488 	0.0076576305812224
1489 	0.0077176133784117
1490 	0.00647782877690267
1491 	0.00565459515851724
1492 	0.00544041344846272
1493 	0.00590196763065765
1494 	0.00567162805305772
1495 	0.00482887401914792
1496 	0.00424527986313312
1497 	0.00403490957058477
1498 	0.00425350522184008
1499 	0.00435127363200836
1500 	0.00449762800769449
1501 	0.00486637848062214
1502 	0.00541225717088575
1503 	0.00608780109703199
1504 	0.00601166629569814
1505 	0.00587847555961198
1506 	0.00588775517102273
1507 	0.00603884838339909
1508 	0.00632159484910935
1509 	0.00646655484324412
1510 	0.00674907233738234
1511 	0.00716773459898007
1512 	0.00770036733794389
1513 	0.00824580817876441
1514 	0.00788780509235265
1515 	0.00757916232587259
1516 	0.00732612105291224
1517 	0.00713459974595191
1518 	0.00690689864998001
1519 	0.00645304227429453
1520 	0.00622525731150323
1521 	0.00624831745055192
1522 	0.00651956146525012
1523 	0.0065963868793173
1524 	0.00607940844696492
1525 	0.00567493142816672
1526 	0.00540825654067253
1527 	0.00530022483966737
1528 	0.00512328280345408
1529 	0.00486284053314377
1530 	0.00474246244135315
1531 	0.00477275838009283
1532 	0.00495096310752658
1533 	0.00503030409204571
1534 	0.00516255845437209
1535 	0.005448481699694
1536 	0.00586564475311342
1537 	0.00638838918729035
1538 	0.00638638556455165
1539 	0.00649363599374191
1540 	0.00681031896847495
1541 	0.00730926321037638
1542 	0.00792532753278204
1543 	0.00788204283627424
1544 	0.00792059534349372
1545 	0.00803980786271726
1546 	0.00823617865851449
1547 	0.0082500077783804
1548 	0.00749184898012431
1549 	0.00686087714945189
1550 	0.00639485189038665
1551 	0.00613149960950185
1552 	0.00591693198001491
1553 	0.00565764240680593
1554 	0.00559973655722497
1555 	0.00574930254702447
1556 	0.00609107612856626
1557 	0.0059897686307721
1558 	0.0058798753048795
1559 	0.00617271829375963
1560 	0.00681658865193805
1561 	0.00772419722351645
1562 	0.00718890886763656
1563 	0.00654959774857257
1564 	0.00616547133727679
1565 	0.00608504964114574
1566 	0.00624071668793149
1567 	0.00566372729153597
1568 	0.00559477083104567
1569 	0.00605124005771685
1570 	0.00693007529435879
1571 	0.00753404565607228
1572 	0.00709740620758048
1573 	0.00702507050768432
1574 	0.00732783503057923
1575 	0.00796302873709157
1576 	0.00839760089558953
1577 	0.00868559443643829
1578 	0.00921442494037391
1579 	0.00994574932340932
1580 	0.0108386557552689
1581 	0.00965626078589403
1582 	0.0081434957734272
1583 	0.0071212268594911
1584 	0.00681391356583918
1585 	0.00725544701973124
1586 	0.00685591922746772
1587 	0.00712313310306074
1588 	0.00799047568716666
1589 	0.00929137546133007
1590 	0.0101674165638967
1591 	0.00956363312912249
1592 	0.00913002583381566
1593 	0.00889152624001518
1594 	0.00886389756713491
1595 	0.00859174074116428
1596 	0.00820973950010006
1597 	0.00809738420459442
1598 	0.00826567806385647
1599 	0.00869834647246314
1600 	0.00795220938010575
1601 	0.00720160890463004
1602 	0.00677468979133559
1603 	0.00673330430663739
1604 	0.00691487730074684
1605 	0.00634279811459381
1606 	0.00609168714616815
1607 	0.00620066296272184
1608 	0.00665205190854183
1609 	0.00661541966177969
1610 	0.00601007923283725
1611 	0.00603077656073348
1612 	0.00667168778668438
1613 	0.00778103517390103
1614 	0.00749752542012977
1615 	0.00680375693951567
1616 	0.00634747932083144
1617 	0.00618150816019987
1618 	0.00629405956208331
1619 	0.00605358742700342
1620 	0.00610802437505099
1621 	0.00644990766295003
1622 	0.00703746843825728
1623 	0.00746794708402857
1624 	0.00751618428219645
1625 	0.00778667515359023
1626 	0.008257607704454
1627 	0.00889721031128821
1628 	0.00866178758622498
1629 	0.00828229958359272
1630 	0.00825561364040751
1631 	0.00858502036985286
1632 	0.00916357804674892
1633 	0.0085270365209167
1634 	0.00863665817516656
1635 	0.00946655694726078
1636 	0.0108527351313955
1637 	0.0120142816975398
1638 	0.0125310719362756
1639 	0.0133362988027216
1640 	0.0143815948475099
1641 	0.0156188340691441
1642 	0.0140384141611241
1643 	0.0119557436985247
1644 	0.0108003003315305
1645 	0.0108718495095632
1646 	0.011874636806383
1647 	0.0111323118099049
1648 	0.0108156279204759
1649 	0.0109615383285009
1650 	0.0115525283757278
1651 	0.0114749293578806
1652 	0.010516229871681
1653 	0.00989132366807826
1654 	0.00966517373596017
1655 	0.00986524145841675
1656 	0.00900445088347872
1657 	0.00815625245093168
1658 	0.00764371792646165
1659 	0.00753565158436397
1660 	0.00765172460491495
1661 	0.00746592769214803
1662 	0.00755757474728276
1663 	0.00791703661091766
1664 	0.00851044500704377
1665 	0.00863961924592421
1666 	0.00860441653060114
1667 	0.00878699388573577
1668 	0.00917435849867285
1669 	0.00968498346071394
1670 	0.00927213750176637
1671 	0.00947380374164665
1672 	0.0102537883284682
1673 	0.0114949635537064
1674 	0.0115427765324201
1675 	0.00993398574714843
1676 	0.00850131456770855
1677 	0.00734850459217005
1678 	0.00662333631265854
1679 	0.00649536019780549
1680 	0.00676361469868588
1681 	0.00736897610178629
1682 	0.0082374558626125
1683 	0.00880046963955175
1684 	0.00852234052310523
1685 	0.00859732142539122
1686 	0.00901660739834337
1687 	0.00973581572570425
1688 	0.00926620019252249
1689 	0.00858633655089948
1690 	0.00825465010877698
1691 	0.00831292278124624
1692 	0.008440886095032
1693 	0.00766574351692283
1694 	0.00739889369576633
1695 	0.00769341087108464
1696 	0.00849108075556123
1697 	0.00831886865614718
1698 	0.00785206434368856
1699 	0.00790633105519818
1700 	0.00847166126619365
1701 	0.00922987226823148
1702 	0.00851968318747148
1703 	0.00810851775751519
1704 	0.00804237016774492
1705 	0.00832946424976823
1706 	0.00806004604024194
1707 	0.00751266054202784
1708 	0.00737796899608938
1709 	0.00767772208622857
1710 	0.00822086664212314
1711 	0.00724197450766783
1712 	0.00697221226560759
1713 	0.00748861106404302
1714 	0.00865152299570235
1715 	0.00896623242790506
1716 	0.00858267458521735
1717 	0.00853855520877298
1718 	0.00883895864928678
1719 	0.00935398414779044
1720 	0.00843574676843998
1721 	0.00768772584136116
1722 	0.00716344432861557
1723 	0.00691398883807118
1724 	0.00658767393544977
1725 	0.00637293759772659
1726 	0.00662163249039504
1727 	0.00728645987567477
1728 	0.0080864489076563
1729 	0.00699941591912604
1730 	0.00618854782410701
1731 	0.00577144339166288
1732 	0.00583319185049177
1733 	0.00588177147405282
1734 	0.00613950238737614
1735 	0.00688053832032526
1736 	0.00797121005315895
1737 	0.00899505532040228
1738 	0.00837091782280109
1739 	0.00804576446628259
1740 	0.00805587997487036
1741 	0.00840005322387627
1742 	0.00805875844000107
1743 	0.00740958793289848
1744 	0.00693349105761737
1745 	0.00666764593589102
1746 	0.00655570908992393
1747 	0.00636134692306204
1748 	0.00634287424012259
1749 	0.00650179040904047
1750 	0.00682571676579028
1751 	0.0066913928224581
1752 	0.00655017406150195
1753 	0.00657761672073497
1754 	0.00677167057462202
1755 	0.00680741300025461
1756 	0.00640703403970011
1757 	0.00615633350775927
1758 	0.00607387380299313
1759 	0.00616640797658215
1760 	0.00597796801777323
1761 	0.00590445968010707
1762 	0.00598483411544237
1763 	0.00621312219802395
1764 	0.0063628651797568
1765 	0.00642697747805982
1766 	0.00659886222656666
1767 	0.00687043541858317
1768 	0.00719363678861386
1769 	0.007305870232685
1770 	0.00752314171362734
1771 	0.00783671962022117
1772 	0.00823561044153693
1773 	0.00800083399513609
1774 	0.0075569453602071
1775 	0.00721009462338947
1776 	0.00697477372542992
1777 	0.00673719311628911
1778 	0.00634395505544106
1779 	0.00606712366261067
1780 	0.00592304334460212
1781 	0.00592141237538241
1782 	0.00572253527399959
1783 	0.00559132205989834
1784 	0.00555430338455227
1785 	0.00561334312977555
1786 	0.00559475219099578
1787 	0.00549652518815508
1788 	0.00543919170945261
1789 	0.00542404867263529
1790 	0.00545608318788977
1791 	0.00562959100847818
1792 	0.00596643889789756
1793 	0.00644105102851957
1794 	0.0070255626544557
1795 	0.00722649689578444
1796 	0.00740069424560824
1797 	0.00762560398664785
1798 	0.00789689432102165
1799 	0.00793485670878874
1800 	0.00775950525893392
1801 	0.00764945438166641
1802 	0.00760753852506359
1803 	0.00753111042470371
1804 	0.00701189036424543
1805 	0.0065772540540225
1806 	0.0062448873057849
1807 	0.00603172000283433
1808 	0.00570764182218032
1809 	0.00547749353507114
1810 	0.00540455926248365
1811 	0.00549510248813953
1812 	0.00558664635240726
1813 	0.00562533826792249
1814 	0.00573420265952593
1815 	0.0059093625716103
1816 	0.00606710746702621
1817 	0.00601541817398201
1818 	0.00606695473312019
1819 	0.00621915145289244
1820 	0.00646490301464202
1821 	0.00624753104222783
1822 	0.00615374881087042
1823 	0.00625139558114002
1824 	0.00653189183754784
1825 	0.00661524690710756
1826 	0.00658315628507781
1827 	0.00665114014005122
1828 	0.00681620474373529
1829 	0.00695916118413014
1830 	0.00695445934175873
1831 	0.00702608626487698
1832 	0.00717175534877316
1833 	0.00735566429118991
1834 	0.00708338573458979
1835 	0.00689737028738439
1836 	0.00680469598245174
1837 	0.00680917506471202
1838 	0.00676861141562104
1839 	0.00675016857852544
1840 	0.00678771547632537
1841 	0.00688033553998494
1842 	0.00700568955741738
1843 	0.00726272225152815
1844 	0.00768266915478954
1845 	0.00824066130187648
1846 	0.00856989509148622
1847 	0.00810774035942525
1848 	0.00770380656607096
1849 	0.0073676758542864
1850 	0.00710101513866264
1851 	0.00673406712610795
1852 	0.00643688890775619
1853 	0.00621948971018658
1854 	0.00609041873699126
1855 	0.00578441299059787
1856 	0.00553362023694489
1857 	0.00541790932165254
1858 	0.00544589745758841
1859 	0.00551039721397468
1860 	0.00559302174736199
1861 	0.00575125716646183
1862 	0.00597910341445295
1863 	0.00610375746463567
1864 	0.00601121992621432
1865 	0.00597380949111464
1866 	0.00599255869320788
1867 	0.00601962097724782
1868 	0.00591132513812445
1869 	0.00592024695341285
1870 	0.00604586751525686
1871 	0.0062811889763447
1872 	0.00641286231694016
1873 	0.0066642376520971
1874 	0.00702669047865574
1875 	0.00748409980516288
1876 	0.0071962378900933
1877 	0.00675649398738493
1878 	0.00639075852125473
1879 	0.00611233099537958
1880 	0.00588232721133457
1881 	0.00573755506785836
1882 	0.0057202232765833
1883 	0.00583146825019067
1884 	0.00591951858865841
1885 	0.00591467917173957
1886 	0.00598359731335143
1887 	0.00612378327773625
1888 	0.00624778563343487
1889 	0.00623189953180977
1890 	0.00628152352504931
1891 	0.00639513278868285
1892 	0.00652170647951721
1893 	0.00640596526071756
1894 	0.00634601937539072
1895 	0.00634345082576664
1896 	0.00639832871301368
1897 	0.0063652894673686
1898 	0.0063615759599334
1899 	0.00638763437628293
1900 	0.00644310349882729
1901 	0.00644349277725205
1902 	0.00652234685784686
1903 	0.00669393579717331
1904 	0.00695139575469127
1905 	0.00705543314722287
1906 	0.00711220236015474
1907 	0.00719524082713591
1908 	0.00730365260270568
1909 	0.00730884239441821
1910 	0.00729344233003573
1911 	0.00734031704776245
1912 	0.00744829088897512
1913 	0.00738056073711264
1914 	0.00716050095966155
1915 	0.00700911445331069
1916 	0.00693090261604456
1917 	0.00677150217858893
1918 	0.00646409695762626
1919 	0.00622163810555933
1920 	0.00605193650590445
1921 	0.00592224667847374
1922 	0.00583173915868314
1923 	0.00587658212882516
1924 	0.0060537685309582
1925 	0.00626334406504264
1926 	0.00627698302270316
1927 	0.0063109792725504
1928 	0.00636500663085879
1929 	0.00640679290982556
1930 	0.00633505381306452
1931 	0.00628318495757217
1932 	0.00625168094029956
1933 	0.00621956079123605
1934 	0.00607375946286535
1935 	0.00595778707641835
1936 	0.00587341084391804
1937 	0.00581390217357722
1938 	0.00573246994521342
1939 	0.00574946684128924
1940 	0.00586403703457387
1941 	0.00605179748005376
1942 	0.005900332110355
1943 	0.00586991569039283
1944 	0.00596240105486757
1945 	0.00616968937365079
1946 	0.00621778403702448
1947 	0.00640054561362883
1948 	0.00670697431264947
1949 	0.00712112344832375
1950 	0.00682557288366656
1951 	0.00656195236200711
1952 	0.00634666252518902
1953 	0.00618475257487381
1954 	0.00614231474727043
1955 	0.00620453521889494
1956 	0.00636721694448281
1957 	0.00662296107955799
1958 	0.00659038349500319
1959 	0.00660660355262598
1960 	0.00668353878710036
1961 	0.00681913449511921
1962 	0.00684102578007366
1963 	0.00688738527014837
1964 	0.00696232110465628
1965 	0.00706492403627165
1966 	0.00706726104006917
1967 	0.0070939798260194
1968 	0.00714671788812464
1969 	0.00722217133406324
1970 	0.0069936727752693
1971 	0.00681311490970768
1972 	0.00668438377373555
1973 	0.00659812891114796
1974 	0.00628228078225881
1975 	0.00605208685157211
1976 	0.00591755147198804
1977 	0.00588487360426712
1978 	0.00592254050078436
1979 	0.00600857819198797
1980 	0.00614095392065492
1981 	0.00628363177985947
1982 	0.00625746267133582
1983 	0.00628978832905423
1984 	0.00637971964652812
1985 	0.00644171321491024
1986 	0.00620184515333378
1987 	0.0060144712293791
1988 	0.0058846080355829
1989 	0.00580317924856355
1990 	0.00577128728185829
1991 	0.00583997255072268
1992 	0.0060057852859825
1993 	0.00607719101287097
1994 	0.00585868595879515
1995 	0.00570626296703243
1996 	0.00562529628218339
1997 	0.00569723745726112
1998 	0.00601212227563841
1999 	0.00646881057109789
2000 	0.00703975869522386
2001 	0.00711348781142208
2002 	0.00671180148346582
2003 	0.00637179295045906
2004 	0.00610377814090976
2005 	0.0059565274235371
2006 	0.00590954243319695
2007 	0.0059392078202462
2008 	0.00604439510904973
2009 	0.00606445819099215
2010 	0.00609789452197333
2011 	0.00619721962805656
2012 	0.00635934695562865
2013 	0.00626298461859189
2014 	0.00619881380584196
2015 	0.00621854940109902
2016 	0.0063208797134463
2017 	0.00635732900851663
2018 	0.00652745253474397
2019 	0.00682125602541661
2020 	0.00713147172589904
2021 	0.00697769395231405
2022 	0.00687693192621063
2023 	0.00683153192585836
2024 	0.00674923693424132
2025 	0.00650314492993224
2026 	0.00631600936105435
2027 	0.00619317689091756
2028 	0.00619537396790954
2029 	0.00632403679335002
2030 	0.00650660261201104
2031 	0.00673869179909599
2032 	0.00684016051523029
2033 	0.00688167118527961
2034 	0.00696395801652596
2035 	0.00708560052042178
2036 	0.00682761211013311
2037 	0.00652430127871315
2038 	0.0062792638279866
2039 	0.00609955253726254
2040 	0.00597565526291219
2041 	0.00588245405706208
2042 	0.00582142344205039
2043 	0.00579079080277768
2044 	0.00579102169512806
2045 	0.00583823125791565
2046 	0.00593129783132775
2047 	0.00590062453352905
2048 	0.00567085306114638
2049 	0.00548233241458495
2050 	0.00533943374098523
2051 	0.00535637257046115
2052 	0.00549482361478907
2053 	0.0056879913685666
2054 	0.00593053158387359
2055 	0.00594020356445255
2056 	0.00598337836068982
2057 	0.00610610404455388
2058 	0.00630811327092994
2059 	0.00663999563607393
2060 	0.00706503804080777
2061 	0.00756755934577473
2062 	0.00787375722689772
2063 	0.00775384946761325
2064 	0.00771126248797436
2065 	0.00774727149674171
2066 	0.00758116880289623
2067 	0.00732054513004549
2068 	0.00716337157730742
2069 	0.00711650577732051
2070 	0.00691121647421905
2071 	0.00676158366387676
2072 	0.00671410708311083
2073 	0.00673054488870005
2074 	0.00665946262144008
2075 	0.0067865310039379
2076 	0.00710112079054883
2077 	0.00713726759493521
2078 	0.0067200115159627
2079 	0.00646030591125315
2080 	0.00637742752201978
2081 	0.00609461370356288
2082 	0.00576687321346205
2083 	0.0055431645907431
2084 	0.00542891409214946
2085 	0.00518586826361395
2086 	0.00513186661383253
2087 	0.0052727207496482
2088 	0.00542311777268673
2089 	0.00538014173639947
2090 	0.00546453254474481
2091 	0.00567060656922288
2092 	0.00567688480964542
2093 	0.00560372632174011
2094 	0.0056063130206322
2095 	0.00568454150578782
2096 	0.00561603987862972
2097 	0.00561193966395667
2098 	0.00567346784820061
2099 	0.00579905696420656
2100 	0.00614598337769439
2101 	0.00675099469617199
2102 	0.00755231850497927
2103 	0.00753779848694601
2104 	0.00724245638287369
2105 	0.00712063975536603
2106 	0.007175733006585
2107 	0.00727109514223251
2108 	0.00746854298445062
2109 	0.00776028822991527
2110 	0.00776209270090423
2111 	0.00731467928910492
2112 	0.00693300569437631
2113 	0.00662843779972417
2114 	0.00641684112129846
2115 	0.00631720007896209
2116 	0.00633504403524705
2117 	0.0063642383123757
2118 	0.00606525543518518
2119 	0.00588804806175241
2120 	0.0058437050530549
2121 	0.00578885377431867
2122 	0.00570975727146576
2123 	0.00569396940963932
2124 	0.00574152105962447
2125 	0.00561214231710546
2126 	0.00555907738924091
2127 	0.00558450214204297
2128 	0.0056578856774985
2129 	0.00581699075065796
2130 	0.00611244020505523
2131 	0.00652574148591936
2132 	0.00655988266080641
2133 	0.00659285505874624
2134 	0.00670693000887854
2135 	0.00682707668081816
2136 	0.00684316761368568
2137 	0.00692747121122128
2138 	0.00707755036617051
2139 	0.00695935346354779
2140 	0.00681177271829067
2141 	0.00676222023035863
2142 	0.00674369306150526
2143 	0.00651808434287732
2144 	0.00636120395643945
2145 	0.00627820618739697
2146 	0.00603783649105132
2147 	0.00578141335682955
2148 	0.00564578083648104
2149 	0.0056765608168453
2150 	0.00614842441125726
2151 	0.00685409283117443
2152 	0.00772979560529131
2153 	0.00783186865252065
2154 	0.00749311303485085
2155 	0.00724976257656766
2156 	0.00703467485477135
2157 	0.00651050481634146
2158 	0.00635802601094456
2159 	0.00660303836798476
2160 	0.00646307914204213
2161 	0.00627059023670832
2162 	0.00649501199046932
2163 	0.0069122501799481
2164 	0.00647280949919779
2165 	0.00616610367311369
2166 	0.00601248015666044
2167 	0.00601451768972894
2168 	0.00617362460203563
2169 	0.00648178260277305
2170 	0.0067811381342295
2171 	0.00664465104746338
2172 	0.00657272331889291
2173 	0.00656747647487134
2174 	0.00649743120401277
2175 	0.00642040633471965
2176 	0.0063756045594726
2177 	0.00637779236040434
2178 	0.00646341789952416
2179 	0.00660942145575143
2180 	0.00681192179197665
2181 	0.0067166604719766
2182 	0.00667448888062734
2183 	0.00673959873648422
2184 	0.00670004651908055
2185 	0.00651761154286379
2186 	0.00645480161474771
2187 	0.00649881856988154
2188 	0.00622755426025647
2189 	0.00603500601536271
2190 	0.00592884806917109
2191 	0.00593302314103839
2192 	0.00603240992310517
2193 	0.00621027563792304
2194 	0.00636350633155347
2195 	0.00630605044428223
2196 	0.00636797068815123
2197 	0.00654588025170677
2198 	0.00639739131051368
2199 	0.00621975917538588
2200 	0.00608652482360144
2201 	0.00588766553068542
2202 	0.00563019034834294
2203 	0.00545115255771118
2204 	0.00537879719873891
2205 	0.00555469749799391
2206 	0.00580882166885553
2207 	0.00613145121192353
2208 	0.00631088988361198
2209 	0.00653515970622887
2210 	0.00686572421079289
2211 	0.00707665875612559
2212 	0.00704519015327208
2213 	0.00706512558639528
2214 	0.00711699086657647
2215 	0.00699827649770798
2216 	0.00695190007571267
2217 	0.00697930377386589
2218 	0.00683078228382923
2219 	0.00668113200177741
2220 	0.00661969653987795
2221 	0.00654026225933434
2222 	0.00638480233925117
2223 	0.00628750755113327
2224 	0.00622130335406236
2225 	0.00608067229930664
2226 	0.00612308252466245
2227 	0.00634486464789296
2228 	0.00609593262396525
2229 	0.00581786385290018
2230 	0.00564519726829373
2231 	0.00556487838178154
2232 	0.00559302355094441
2233 	0.00574875121909742
2234 	0.00591710408771762
2235 	0.005864513055897
2236 	0.00584453232624803
2237 	0.00585618322953132
2238 	0.00571031225036775
2239 	0.00565484428547042
2240 	0.00569242265705002
2241 	0.00578094079354893
2242 	0.00595545022301234
2243 	0.00622275495977219
2244 	0.00644213271664199
2245 	0.0066098297717677
2246 	0.00684775099207756
2247 	0.00699812980159739
2248 	0.00678914907411716
2249 	0.00662869280611123
2250 	0.00651848538725562
2251 	0.00644229227254129
2252 	0.00646270220629039
2253 	0.00657881615421053
2254 	0.00635981401611987
2255 	0.00609971499747675
2256 	0.00588856085041686
2257 	0.00571176533911054
2258 	0.00564812730306318
2259 	0.0057289384798398
2260 	0.00605368016668217
2261 	0.00662757156993267
2262 	0.00728022818993649
2263 	0.00781573464585552
2264 	0.00785904692000603
2265 	0.00796902280761495
2266 	0.00807245257283587
2267 	0.00731868816335919
2268 	0.00678388595785424
2269 	0.00652213364710648
2270 	0.00605802877431143
2271 	0.00571940783401063
2272 	0.00558507180768366
2273 	0.00542895048249322
2274 	0.00533772392277685
2275 	0.00538803970931862
2276 	0.0055719448491915
2277 	0.0058252307734528
2278 	0.00612925733196124
2279 	0.00626927896236719
2280 	0.00628742102684152
2281 	0.00644451439209625
2282 	0.00658507279645
2283 	0.00650989152488829
2284 	0.00646891350937469
2285 	0.006467824790397
2286 	0.00652636203796677
2287 	0.00663129605683734
2288 	0.00673419458133743
2289 	0.0065938524522022
2290 	0.00656803758761781
2291 	0.0066462146672557
2292 	0.00646508076831202
2293 	0.00637480788430088
2294 	0.0063792545070788
2295 	0.00630144170591478
2296 	0.00629180092488882
2297 	0.00635991654275583
2298 	0.00633349087244198
2299 	0.00641561212265141
2300 	0.00662935298637225
2301 	0.0069003668850234
2302 	0.00733545994166555
2303 	0.00792666814914601
2304 	0.0074190242314503
2305 	0.00661747060981903
2306 	0.00594211279675437
2307 	0.00525733938217284
2308 	0.00464941230971326
2309 	0.00423784247439816
2310 	0.00437016371978016
2311 	0.00485628074919715
2312 	0.00550131850560021
2313 	0.00572110028790474
2314 	0.0059520562619636
2315 	0.00647234155741319
2316 	0.00660936811915785
2317 	0.00650805695328465
2318 	0.00647699818809661
2319 	0.00635907488703591
2320 	0.00622770167879765
2321 	0.006172959766062
2322 	0.00606551484702546
2323 	0.00596167706166206
2324 	0.00593175976243588
2325 	0.00605844245718307
2326 	0.00631580911079189
2327 	0.0066580904782509
2328 	0.00665174735954194
2329 	0.00659399541204928
2330 	0.0066726207927027
2331 	0.00661148747144021
2332 	0.00654020819805998
2333 	0.00654667839531411
2334 	0.00652685725718498
2335 	0.00655532717091937
2336 	0.00665746256016654
2337 	0.00648222062194579
2338 	0.00634434114629364
2339 	0.00631039139704241
2340 	0.00604804999428042
2341 	0.00591166887791173
2342 	0.00593485962629396
2343 	0.00556342637978154
2344 	0.00526471671423117
2345 	0.00507322385093917
2346 	0.00522768274557042
2347 	0.00556680145418561
2348 	0.00595504818461779
2349 	0.00611488124828603
2350 	0.00647882999660499
2351 	0.00682409338575537
2352 	0.00685246256274722
2353 	0.00695077647548172
2354 	0.00685169541512498
2355 	0.0064754553289754
2356 	0.00616914651439067
2357 	0.00582846591655077
2358 	0.00556226151873238
2359 	0.00549857998092559
2360 	0.00580021306520205
2361 	0.00628196240457502
2362 	0.00684694374422825
2363 	0.00680935201275422
2364 	0.00677710261569536
2365 	0.00684599237022263
2366 	0.00677303660752781
2367 	0.006789297493211
2368 	0.00685724499823675
2369 	0.00687392965195091
2370 	0.0069777099319411
2371 	0.00702862840934917
2372 	0.00692881425475376
2373 	0.00687737255493463
2374 	0.00627673628272756
2375 	0.00546688362923143
2376 	0.0049995919469597
2377 	0.00516478489968899
2378 	0.00571371829489324
2379 	0.00649636434593136
2380 	0.006851958026263
2381 	0.00730797529753302
2382 	0.00752192212459999
2383 	0.00687265341057726
2384 	0.00645000539962923
2385 	0.0061216789717089
2386 	0.00583420346378744
2387 	0.00578294098276405
2388 	0.00560257974557084
2389 	0.00539204994612162
2390 	0.00527675896173049
2391 	0.00529435752014054
2392 	0.00545117016047367
2393 	0.00569055259886517
2394 	0.00588661106695271
2395 	0.00614244176387458
2396 	0.00650798849715013
2397 	0.00713526683779367
2398 	0.00797008026217156
2399 	0.007873230262902
2400 	0.00780067889138793
