 	avc0
1365 	0.125879526663378
1366 	0.144631923844549
1367 	0.163384321025719
1368 	0.18213671820689
1369 	0.200791256558854
1370 	0.211388751306137
1371 	0.221986246053419
1372 	0.232583740800702
1373 	0.243181235547985
1374 	0.253778730295267
1375 	0.261756648387249
1376 	0.269537394042811
1377 	0.277318139698373
1378 	0.285098885353934
1379 	0.292879631009496
1380 	0.281101638132869
1381 	0.266006666206923
1382 	0.250911694280978
1383 	0.235816722355033
1384 	0.220721750429087
1385 	0.197139132257842
1386 	0.171286687270681
1387 	0.145434242283519
1388 	0.119581797296358
1389 	0.0937293523091964
1390 	0.0764422876524993
1391 	0.0623232403783025
1392 	0.0482041931041058
1393 	0.034085145829909
1394 	0.0199660985557122
1395 	0.0145885654861061
1396 	0.0133626070092386
1397 	0.0121366485323711
1398 	0.0109106900555036
1399 	0.00968473157863608
1400 	0.0117855687091587
1401 	0.0157986584329057
1402 	0.0198117481566526
1403 	0.0238248378803996
1404 	0.0278379276041465
1405 	0.0353443180585153
1406 	0.0451892954794612
1407 	0.0550342729004072
1408 	0.0648792503213532
1409 	0.0747242277422991
1410 	0.0909489023194563
1411 	0.111947196447067
1412 	0.132945490574678
1413 	0.153943784702289
1414 	0.1749420788299
1415 	0.193507112175002
1416 	0.210097325174879
1417 	0.226687538174755
1418 	0.243277751174631
1419 	0.259867964174508
1420 	0.275938685572949
1421 	0.291566877088686
1422 	0.307195068604423
1423 	0.32282326012016
1424 	0.338451451635897
1425 	0.370088167840508
1426 	0.415583009895185
1427 	0.461077851949862
1428 	0.506572694004539
1429 	0.552067536059216
1430 	0.60743069038729
1431 	0.671234089535467
1432 	0.735037488683644
1433 	0.798840887831821
1434 	0.862644286979998
1435 	0.901081126257835
1436 	0.918847211666732
1437 	0.936613297075629
1438 	0.954379382484526
1439 	0.972145467893423
1440 	0.981773446681934
1441 	0.985262152055066
1442 	0.988750857428198
1443 	0.99223956280133
1444 	0.995728268174462
1445 	0.997229085868921
1446 	0.997387996135398
1447 	0.997546906401875
1448 	0.997705816668352
1449 	0.997864726934829
1450 	0.987946399131857
1451 	0.972185502021638
1452 	0.956424604911419
1453 	0.9406637078012
1454 	0.924902810690981
1455 	0.898033609903071
1456 	0.865840310902774
1457 	0.833647011902477
1458 	0.80145371290218
1459 	0.769260413901883
1460 	0.732701587312578
1461 	0.694503436057799
1462 	0.656305284803021
1463 	0.618107133548242
1464 	0.579908982293464
1465 	0.546212604944119
1466 	0.513741901406177
1467 	0.481271197868235
1468 	0.448800494330293
1469 	0.416329790792351
1470 	0.38579706625657
1471 	0.355598319344842
1472 	0.325399572433115
1473 	0.295200825521387
1474 	0.26500207860966
1475 	0.240942202366816
1476 	0.217365753911274
1477 	0.193789305455732
1478 	0.170212857000191
1479 	0.146741968984783
1480 	0.133721564542675
1481 	0.120701160100567
1482 	0.10768075565846
1483 	0.0946603512163517
1484 	0.0822993654747487
1485 	0.0758078590574344
1486 	0.0693163526401201
1487 	0.0628248462228058
1488 	0.0563333398054915
1489 	0.0506277947659871
1490 	0.048066095237721
1491 	0.0455043957094549
1492 	0.0429426961811888
1493 	0.0403809966529227
1494 	0.0383552822334892
1495 	0.0375394625385538
1496 	0.0367236428436185
1497 	0.0359078231486832
1498 	0.0350920034537479
1499 	0.0343637243711281
1500 	0.0337558396223105
1501 	0.0331479548734929
1502 	0.0325400701246752
1503 	0.0319321853758576
1504 	0.0312120057800503
1505 	0.0303976966801486
1506 	0.029583387580247
1507 	0.0287690784803454
1508 	0.0279547693804438
1509 	0.0268773140517574
1510 	0.0256731586869894
1511 	0.0244690033222214
1512 	0.0232648479574535
1513 	0.0220606925926855
1514 	0.0224828479813245
1515 	0.0232790748470692
1516 	0.0240753017128139
1517 	0.0248715285785586
1518 	0.0256677554443033
1519 	0.026134865206127
1520 	0.0265882617552874
1521 	0.0270416583044478
1522 	0.0274950548536082
1523 	0.0279821644136205
1524 	0.0287287175788842
1525 	0.0294752707441478
1526 	0.0302218239094115
1527 	0.0309683770746752
1528 	0.0318755485040112
1529 	0.0331998652091033
1530 	0.0345241819141954
1531 	0.0358484986192875
1532 	0.0371728153243796
1533 	0.0375941463737849
1534 	0.0369073591686615
1535 	0.0362205719635381
1536 	0.0355337847584147
1537 	0.0348469975532913
1538 	0.0338020159042635
1539 	0.032544855380821
1540 	0.0312876948573784
1541 	0.0300305343339358
1542 	0.0287733738104933
1543 	0.0282418406283198
1544 	0.0278750204009128
1545 	0.0275082001735058
1546 	0.0271413799460989
1547 	0.0268112280631737
1548 	0.0301112422839502
1549 	0.0334112565047267
1550 	0.0367112707255032
1551 	0.0400112849462797
1552 	0.045340201476169
1553 	0.0581655786505282
1554 	0.0709909558248873
1555 	0.0838163329992464
1556 	0.0966417101736056
1557 	0.117323017704424
1558 	0.148632936893984
1559 	0.179942856083544
1560 	0.211252775273104
1561 	0.242562694462664
1562 	0.263836787485553
1563 	0.279563125670966
1564 	0.295289463856378
1565 	0.31101580204179
1566 	0.326742140227203
1567 	0.301776750139615
1568 	0.270838262323884
1569 	0.239899774508154
1570 	0.208961286692423
1571 	0.179549418193973
1572 	0.162878400633208
1573 	0.146207383072443
1574 	0.129536365511678
1575 	0.112865347950913
1576 	0.102185929027668
1577 	0.102584993055271
1578 	0.102984057082875
1579 	0.103383121110478
1580 	0.103782185138082
1581 	0.105862216916915
1582 	0.109048955490504
1583 	0.112235694064094
1584 	0.115422432637683
1585 	0.118609171211272
1586 	0.117118514160529
1587 	0.114885327329331
1588 	0.112652140498133
1589 	0.110418953666934
1590 	0.107623243296054
1591 	0.101128514497568
1592 	0.0946337856990819
1593 	0.0881390569005959
1594 	0.0816443281021099
1595 	0.0750268187342837
1596 	0.0682311571678069
1597 	0.0614354956013301
1598 	0.0546398340348533
1599 	0.0478441724683765
1600 	0.0444360543288921
1601 	0.0425286228157954
1602 	0.0406211913026988
1603 	0.0387137597896021
1604 	0.0368063282765055
1605 	0.0429107405730064
1606 	0.04912891130088
1607 	0.0553470820287536
1608 	0.0615652527566272
1609 	0.0685566063473115
1610 	0.0774687940187759
1611 	0.0863809816902402
1612 	0.0952931693617046
1613 	0.104205357033169
1614 	0.109920138606285
1615 	0.11346755094495
1616 	0.117014963283615
1617 	0.12056237562228
1618 	0.124109787960945
1619 	0.130457156157019
1620 	0.137067977530047
1621 	0.143678798903076
1622 	0.150289620276105
1623 	0.163638327191165
1624 	0.198323671655988
1625 	0.233009016120811
1626 	0.267694360585635
1627 	0.302379705050458
1628 	0.345445842848022
1629 	0.394731872561521
1630 	0.44401790227502
1631 	0.493303931988519
1632 	0.542589961702018
1633 	0.576807175453857
1634 	0.609642532720129
1635 	0.642477889986401
1636 	0.675313247252672
1637 	0.701913903844521
1638 	0.711310536770865
1639 	0.720707169697209
1640 	0.730103802623553
1641 	0.739500435549897
1642 	0.743733235846376
1643 	0.744867736564937
1644 	0.746002237283497
1645 	0.747136738002058
1646 	0.748271238720619
1647 	0.707666889874839
1648 	0.66672593740354
1649 	0.62578498493224
1650 	0.58484403246094
1651 	0.546667106005413
1652 	0.513237093794366
1653 	0.479807081583318
1654 	0.446377069372271
1655 	0.412947057161224
1656 	0.397418371582878
1657 	0.387825012677693
1658 	0.378231653772507
1659 	0.368638294867322
1660 	0.360947937373362
1661 	0.364569866046129
1662 	0.368191794718896
1663 	0.371813723391663
1664 	0.375435652064431
1665 	0.385785077488963
1666 	0.401773728131885
1667 	0.417762378774806
1668 	0.433751029417728
1669 	0.44973968006065
1670 	0.46392319385166
1671 	0.478015692339212
1672 	0.492108190826764
1673 	0.506200689314316
1674 	0.516267996435568
1675 	0.519452117236666
1676 	0.522636238037764
1677 	0.525820358838861
1678 	0.529004479639959
1679 	0.488733510948606
1680 	0.437257141822097
1681 	0.385780772695589
1682 	0.33430440356908
1683 	0.284696062171523
1684 	0.241412797119364
1685 	0.198129532067205
1686 	0.154846267015046
1687 	0.111563001962886
1688 	0.0876681196230925
1689 	0.0732796127115649
1690 	0.0588911058000373
1691 	0.0445025988885098
1692 	0.0314152110083123
1693 	0.0277797539424793
1694 	0.0241442968766464
1695 	0.0205088398108135
1696 	0.0168733827449806
1697 	0.015046881592093
1698 	0.0145303140313387
1699 	0.0140137464705844
1700 	0.0134971789098301
1701 	0.0130633465127275
1702 	0.0143071015828602
1703 	0.0155508566529929
1704 	0.0167946117231256
1705 	0.0180383667932583
1706 	0.0196260924671949
1707 	0.0215287950541933
1708 	0.0234314976411917
1709 	0.0253342002281902
1710 	0.0272422183488107
1711 	0.0300308432061517
1712 	0.0328194680634927
1713 	0.0356080929208337
1714 	0.0383967177781747
1715 	0.0412487737174891
1716 	0.0441645149715703
1717 	0.0470802562256515
1718 	0.0499959974797328
1719 	0.052911738733814
1720 	0.053142121461601
1721 	0.0533725041893879
1722 	0.0536028869171749
1723 	0.0538332696449618
1724 	0.0540637439795823
1725 	0.0542943066815018
1726 	0.0545248693834214
1727 	0.0547554320853409
1728 	0.0550058999021894
1729 	0.0559736890829546
1730 	0.0569414782637199
1731 	0.0579092674444851
1732 	0.0588770566252504
1733 	0.0590887331821187
1734 	0.0586892300954397
1735 	0.0582897270087606
1736 	0.0578902239220815
1737 	0.0574696226283165
1738 	0.0568303671883878
1739 	0.0561911117484591
1740 	0.0555518563085304
1741 	0.0549126008686016
1742 	0.0547164423314921
1743 	0.0547794006836697
1744 	0.0548423590358474
1745 	0.054905317388025
1746 	0.0548864112450633
1747 	0.0544995646788932
1748 	0.0541127181127232
1749 	0.0537258715465531
1750 	0.053339024980383
1751 	0.0533152015405334
1752 	0.0534169459922913
1753 	0.0535186904440492
1754 	0.0536204348958072
1755 	0.0537155112904635
1756 	0.0537958150441457
1757 	0.0538761187978278
1758 	0.05395642255151
1759 	0.0540367263051921
1760 	0.0541803316707955
1761 	0.054331921023488
1762 	0.0544835103761806
1763 	0.0546350997288731
1764 	0.0549273989247995
1765 	0.0553758444868463
1766 	0.0558242900488931
1767 	0.0562727356109398
1768 	0.0567185307210767
1769 	0.0571279990491537
1770 	0.0575374673772307
1771 	0.0579469357053078
1772 	0.0583564040333848
1773 	0.0585821897495003
1774 	0.0587179134993932
1775 	0.0588536372492861
1776 	0.0589893609991791
1777 	0.0589806639465622
1778 	0.058604257191101
1779 	0.0582278504356399
1780 	0.0578514436801787
1781 	0.0574750369247175
1782 	0.0571804839617788
1783 	0.0568948242046795
1784 	0.0566091644475803
1785 	0.056323504690481
1786 	0.0558686691227989
1787 	0.0552638097230904
1788 	0.0546589503233818
1789 	0.0540540909236733
1790 	0.0534150407211961
1791 	0.052605445975567
1792 	0.0517958512299379
1793 	0.0509862564843088
1794 	0.0501766617386797
1795 	0.0500546161524125
1796 	0.0500907153297376
1797 	0.0501268145070626
1798 	0.0501629136843877
1799 	0.0501857296633553
1800 	0.0501933851611139
1801 	0.0502010406588725
1802 	0.0502086961566311
1803 	0.0502176524872686
1804 	0.0502353143917871
1805 	0.0502529762963056
1806 	0.0502706382008241
1807 	0.0502883001053426
1808 	0.0504444582162324
1809 	0.0506350242485553
1810 	0.0508255902808782
1811 	0.0510161563132011
1812 	0.0511165424032874
1813 	0.0511196241482161
1814 	0.0511227058931447
1815 	0.0511257876380734
1816 	0.0511209365619875
1817 	0.0510773546538893
1818 	0.0510337727457912
1819 	0.0509901908376931
1820 	0.050946608929595
1821 	0.0513384770676659
1822 	0.0517971443477673
1823 	0.0522558116278688
1824 	0.0527144789079703
1825 	0.0530258437362269
1826 	0.0532274386745398
1827 	0.0534290336128527
1828 	0.0536306285511656
1829 	0.0538060600568981
1830 	0.0539168097431959
1831 	0.0540275594294936
1832 	0.0541383091157913
1833 	0.0542498697389837
1834 	0.0544343409611566
1835 	0.0546188121833295
1836 	0.0548032834055025
1837 	0.0549877546276754
1838 	0.0550300450295902
1839 	0.0550231557938113
1840 	0.0550162665580324
1841 	0.0550093773222535
1842 	0.0548598744460763
1843 	0.0545583289284826
1844 	0.054256783410889
1845 	0.0539552378932953
1846 	0.0536240612687645
1847 	0.0531953436183933
1848 	0.0527666259680222
1849 	0.0523379083176511
1850 	0.0519091906672799
1851 	0.0519749311519057
1852 	0.0520451621745889
1853 	0.0521153931972721
1854 	0.0521856242199553
1855 	0.0521010939310787
1856 	0.0519671543580365
1857 	0.0518332147849943
1858 	0.0516992752119522
1859 	0.0518562007148126
1860 	0.0522679742297678
1861 	0.0526797477447231
1862 	0.0530915212596784
1863 	0.0535059775235024
1864 	0.0539261873556549
1865 	0.0543463971878074
1866 	0.0547666070199599
1867 	0.0551689629290455
1868 	0.0554283266074419
1869 	0.0556876902858382
1870 	0.0559470539642346
1871 	0.056206417642631
1872 	0.056438548372501
1873 	0.0566680513617238
1874 	0.0568975543509466
1875 	0.0571270573401694
1876 	0.0569610233999833
1877 	0.0566434490317942
1878 	0.056325874663605
1879 	0.0560083002954158
1880 	0.0554337286533488
1881 	0.0546419895732079
1882 	0.0538502504930669
1883 	0.053058511412926
1884 	0.0524804769132515
1885 	0.0522663177803173
1886 	0.052052158647383
1887 	0.0518379995144488
1888 	0.0516393036659969
1889 	0.0514998463904649
1890 	0.0513603891149329
1891 	0.0512209318394009
1892 	0.051096356852502
1893 	0.0512376974757077
1894 	0.0513790380989134
1895 	0.0515203787221192
1896 	0.0516617193453249
1897 	0.0516619707389648
1898 	0.0516477554310064
1899 	0.051633540123048
1900 	0.0516193248150897
1901 	0.0514758108136409
1902 	0.0512936751245261
1903 	0.0511115394354113
1904 	0.0509294037462965
1905 	0.0508637476030333
1906 	0.0508630442283291
1907 	0.0508623408536248
1908 	0.0508616374789206
1909 	0.0512063016912163
1910 	0.0518659569914642
1911 	0.0525256122917121
1912 	0.0531852675919601
1913 	0.0536307084522416
1914 	0.0537716847210938
1915 	0.053912660989946
1916 	0.0540536372587982
1917 	0.0541217091272335
1918 	0.0540290174460315
1919 	0.0539363257648296
1920 	0.0538436340836276
1921 	0.0537810972155816
1922 	0.0538260987451372
1923 	0.0538711002746929
1924 	0.0539161018042486
1925 	0.0539532642169547
1926 	0.0539406251814398
1927 	0.0539279861459248
1928 	0.0539153471104099
1929 	0.0539037553632297
1930 	0.0539082849889398
1931 	0.05391281461465
1932 	0.0539173442403602
1933 	0.0539218738660704
1934 	0.0538027541429465
1935 	0.0536830130663108
1936 	0.0535632719896752
1937 	0.0534435309130395
1938 	0.0534289360114063
1939 	0.0534212910701677
1940 	0.0534136461289291
1941 	0.0534060011876905
1942 	0.0531834737261374
1943 	0.0529343877508376
1944 	0.0526853017755379
1945 	0.0524362158002381
1946 	0.0525086175513973
1947 	0.0526373079879177
1948 	0.052765998424438
1949 	0.0528946888609584
1950 	0.0532740240010247
1951 	0.0537080064028874
1952 	0.05414198880475
1953 	0.0545759712066127
1954 	0.0546630608508691
1955 	0.0546634273057239
1956 	0.0546637937605787
1957 	0.0546641602154336
1958 	0.0545650566143856
1959 	0.0544391920338309
1960 	0.0543133274532761
1961 	0.0541874628727214
1962 	0.0541622439953733
1963 	0.0541647540362555
1964 	0.0541672640771378
1965 	0.0541697741180201
1966 	0.0538494882496818
1967 	0.0534433958738291
1968 	0.0530373034979765
1969 	0.0526312111221238
1970 	0.0526071489021345
1971 	0.0526756281484723
1972 	0.0527441073948101
1973 	0.0528125866411478
1974 	0.0528053469256633
1975 	0.0527823781504766
1976 	0.0527594093752899
1977 	0.0527364406001032
1978 	0.0526175063168235
1979 	0.052483079344084
1980 	0.0523486523713444
1981 	0.0522142253986049
1982 	0.0520464244995584
1983 	0.0518749976085185
1984 	0.0517035707174785
1985 	0.0515321438264386
1986 	0.0516705381968529
1987 	0.0518242123146843
1988 	0.0519778864325156
1989 	0.0521296444707305
1990 	0.0521359278488417
1991 	0.052142211226953
1992 	0.0521484946050642
1993 	0.05222592741955
1994 	0.0531105989010533
1995 	0.0539952703825565
1996 	0.0548799418640597
1997 	0.0555565179425545
1998 	0.0551324133045086
1999 	0.0547083086664626
2000 	0.0542842040284167
2001 	0.0539140656080478
2002 	0.0537093358386078
2003 	0.0535046060691678
2004 	0.0532998762997278
2005 	0.0532620671077712
2006 	0.0535454092023179
2007 	0.0538287512968646
2008 	0.0541120933914112
2009 	0.0542161469490009
2010 	0.0540983961197063
2011 	0.0539806452904117
2012 	0.0538628944611171
2013 	0.0537514569980698
2014 	0.053644959941052
2015 	0.0535384628840342
2016 	0.0534319658270164
2017 	0.0534487269639094
2018 	0.0535224319447728
2019 	0.0535961369256362
2020 	0.0536698419064996
2021 	0.0536113646664332
2022 	0.0535230816314512
2023 	0.0534347985964692
2024 	0.0533465155614872
2025 	0.0532515351535976
2026 	0.0531562538188167
2027 	0.0530609724840358
2028 	0.0530126697177809
2029 	0.0533523751286117
2030 	0.0536920805394424
2031 	0.0540317859502731
2032 	0.0543253371704979
2033 	0.0544921804442278
2034 	0.0546590237179577
2035 	0.0548258669916876
2036 	0.0549528893532781
2037 	0.0550284002597156
2038 	0.0551039111661532
2039 	0.0551794220725907
2040 	0.0550345916844097
2041 	0.0547512405474946
2042 	0.0544678894105794
2043 	0.0541845382736643
2044 	0.0539916726716716
2045 	0.0538212872462702
2046 	0.0536509018208687
2047 	0.0534805163954673
2048 	0.0529112192162284
2049 	0.0523407217007193
2050 	0.0517702241852101
2051 	0.0513219172767952
2052 	0.0513563237568014
2053 	0.0513907302368076
2054 	0.0514251367168137
2055 	0.0514582100333499
2056 	0.0514894194786558
2057 	0.0515206289239617
2058 	0.0515518383692675
2059 	0.051775633134425
2060 	0.0521077571419991
2061 	0.0524398811495731
2062 	0.0527720051571471
2063 	0.0528889363093074
2064 	0.0529745622007144
2065 	0.0530601880921214
2066 	0.0530878952067341
2067 	0.0526698795607982
2068 	0.0522518639148623
2069 	0.0518338482689264
2070 	0.0515954126537508
2071 	0.0516680528295643
2072 	0.0517406930053777
2073 	0.0518133331811912
2074 	0.0522825534832238
2075 	0.0529876978475846
2076 	0.0536928422119455
2077 	0.0543979865763063
2078 	0.0543761015172543
2079 	0.0542707337038974
2080 	0.0541653658905404
2081 	0.0541006967828763
2082 	0.0542265716155016
2083 	0.0543524464481269
2084 	0.0544783212807521
2085 	0.0544874937669406
2086 	0.0543618549219005
2087 	0.0542362160768603
2088 	0.0541105772318202
2089 	0.0540056615621526
2090 	0.053907218485318
2091 	0.0538087754084833
2092 	0.0537155320341235
2093 	0.0536935551701537
2094 	0.0536715783061839
2095 	0.0536496014422142
2096 	0.0535666675204386
2097 	0.0533863606361939
2098 	0.0532060537519493
2099 	0.0530257468677046
2100 	0.0528590488864231
2101 	0.0526979094711407
2102 	0.0525367700558582
2103 	0.0523855828067136
2104 	0.0524456026389374
2105 	0.0525056224711612
2106 	0.052565642303385
2107 	0.0526400927465975
2108 	0.0527372092651674
2109 	0.0528343257837373
2110 	0.0529314423023072
2111 	0.0530003717445309
2112 	0.0530595002895885
2113 	0.053118628834646
2114 	0.0531964617405646
2115 	0.0534337270557278
2116 	0.053670992370891
2117 	0.0539082576860541
2118 	0.0541698455515769
2119 	0.0544581015383535
2120 	0.05474635752513
2121 	0.0550346135119066
2122 	0.0547425726995833
2123 	0.0543544920906724
2124 	0.0539664114817616
2125 	0.0535079774036923
2126 	0.0528373527419363
2127 	0.0521667280801803
2128 	0.0514961034184243
2129 	0.0515289604083143
2130 	0.0519422828215137
2131 	0.0523556052347132
2132 	0.0527441683297877
2133 	0.0527306059477301
2134 	0.0527170435656725
2135 	0.052703481183615
2136 	0.0527031603026819
2137 	0.0527173578810532
2138 	0.0527315554594245
2139 	0.0527457530377958
2140 	0.0526674302458013
2141 	0.0525793953707296
2142 	0.052491360495658
2143 	0.0524249746367047
2144 	0.0524000564267008
2145 	0.052375138216697
2146 	0.0523502200066932
2147 	0.0523029522807975
2148 	0.0522497435443482
2149 	0.052196534807899
2150 	0.0523083740138634
2151 	0.0529260918725912
2152 	0.0535438097313191
2153 	0.054161527590047
2154 	0.0543930242390677
2155 	0.054468296578544
2156 	0.0545435689180203
2157 	0.0545604559434643
2158 	0.0543251681019183
2159 	0.0540898802603722
2160 	0.0538545924188261
2161 	0.0536186800806396
2162 	0.0533824643094643
2163 	0.053146248538289
2164 	0.0529612373235314
2165 	0.0530316356626421
2166 	0.0531020340017528
2167 	0.0531724323408635
2168 	0.0533686035693394
2169 	0.0536267226388459
2170 	0.0538848417083524
2171 	0.0540781876870091
2172 	0.0539842790888541
2173 	0.0538903704906991
2174 	0.0537964618925441
2175 	0.0536125989571067
2176 	0.0533914565014094
2177 	0.0531703140457121
2178 	0.0530211712055262
2179 	0.0531012823712155
2180 	0.0531813935369048
2181 	0.0532615047025942
2182 	0.0531834798763482
2183 	0.0530608525908385
2184 	0.0529382253053288
2185 	0.0528876903299461
2186 	0.0529822085568671
2187 	0.0530767267837882
2188 	0.0531712450107092
2189 	0.0533919828675761
2190 	0.0536280029217908
2191 	0.0538640229760054
2192 	0.0541429810915114
2193 	0.0544717399390117
2194 	0.054800498786512
2195 	0.0551094747188168
2196 	0.0549672117759469
2197 	0.054824948833077
2198 	0.0546826858902071
2199 	0.0542007134067944
2200 	0.0535209353681291
2201 	0.0528411573294637
2202 	0.0523402635054642
2203 	0.052434876006477
2204 	0.0525294885074898
2205 	0.0526241010085026
2206 	0.05227712412332
2207 	0.0518454083928723
2208 	0.0514136926624245
2209 	0.0512602471081341
2210 	0.0514374376712474
2211 	0.0516146282343607
2212 	0.0517560671147722
2213 	0.0515126496460995
2214 	0.0512692321774268
2215 	0.051025814708754
2216 	0.0510177297992436
2217 	0.0511002577033718
2218 	0.0511827856075
2219 	0.0513661268658921
2220 	0.0517218616921445
2221 	0.0520775965183969
2222 	0.0524461772780081
2223 	0.0532959864642147
2224 	0.0541457956504214
2225 	0.054995604836628
2226 	0.055296063851974
2227 	0.0553520144097694
2228 	0.0554079649675647
2229 	0.0553471861851114
2230 	0.0550859374487526
2231 	0.0548246887123939
2232 	0.0545627150545377
2233 	0.0542877885540762
2234 	0.0540128620536146
2235 	0.053737935553153
2236 	0.0535431161073977
2237 	0.0533752845998589
2238 	0.0532074530923201
2239 	0.0531238415516702
2240 	0.0531419260858287
2241 	0.0531600106199872
2242 	0.0531951096779838
2243 	0.0533150775884184
2244 	0.0534350454988531
2245 	0.0535550134092877
2246 	0.0537247937502078
2247 	0.0539006678676967
2248 	0.0540765419851857
2249 	0.0540683952087503
2250 	0.0539498358959603
2251 	0.0538312765831703
2252 	0.0537474980955005
2253 	0.053723195761356
2254 	0.0536988934272115
2255 	0.0536718046863301
2256 	0.0536246629527026
2257 	0.053577521219075
2258 	0.0535303794854475
2259 	0.05360630700187
2260 	0.053698226567734
2261 	0.053790146133598
2262 	0.0540023111273901
2263 	0.0542772526535709
2264 	0.0545521941797517
2265 	0.0546757771218767
2266 	0.0546067218661124
2267 	0.0545376666103481
2268 	0.0542942824323
2269 	0.0534738094080713
2270 	0.0526533363838426
2271 	0.0518709927871356
2272 	0.0521719735135411
2273 	0.0524729542399466
2274 	0.0527739349663521
2275 	0.0528330509722695
2276 	0.0528481395940792
2277 	0.0528632282158888
2278 	0.0529010660801102
2279 	0.0529502615121324
2280 	0.0529994569441546
2281 	0.0527249276627315
2282 	0.0521240734693617
2283 	0.0515232192759918
2284 	0.0511465982431662
2285 	0.0512071988006645
2286 	0.0512677993581627
2287 	0.0513464365882507
2288 	0.0515019670014845
2289 	0.0516574974147182
2290 	0.0518441588217596
2291 	0.0526101008782818
2292 	0.0533760429348039
2293 	0.0541419849913261
2294 	0.0542091811557741
2295 	0.0542164414619443
2296 	0.0542237017681144
2297 	0.0540674542198106
2298 	0.0538708393957139
2299 	0.0536742245716172
2300 	0.0536920252214101
2301 	0.053805259348021
2302 	0.0539184934746318
2303 	0.0537654648141084
2304 	0.0534289307192087
2305 	0.0530923966243091
2306 	0.0530389383543306
2307 	0.0532663003250109
2308 	0.0534936622956912
2309 	0.053700527240433
2310 	0.0538792026886941
2311 	0.0540578781369551
2312 	0.0541493528869044
2313 	0.0540795932972403
2314 	0.0540098337075761
2315 	0.0539439624506287
2316 	0.0538875648290629
2317 	0.0538311672074972
2318 	0.0537833046660001
2319 	0.053762469878054
2320 	0.0537416350901078
2321 	0.053665753506057
2322 	0.0533683016522579
2323 	0.0530708497984589
2324 	0.0528815735098325
2325 	0.0532280238296801
2326 	0.0535744741495277
2327 	0.0538351498971175
2328 	0.0535980997254156
2329 	0.0533610495537136
2330 	0.0531398613897805
2331 	0.053019443628144
2332 	0.0528990258665074
2333 	0.0527395336245376
2334 	0.0523296752678408
2335 	0.0519198169111439
2336 	0.0515854798126766
2337 	0.051696457719632
2338 	0.0518074356265875
2339 	0.0519759994788336
2340 	0.052440265393707
2341 	0.0529045313085804
2342 	0.0532004292160773
2343 	0.0527877784258648
2344 	0.0523751276356523
2345 	0.0520880562760442
2346 	0.0522190393845514
2347 	0.0523500224930586
2348 	0.0524547048013882
2349 	0.0524917564806895
2350 	0.0525288081599909
2351 	0.0525663397616918
2352 	0.0526048071412871
2353 	0.0526432745208823
2354 	0.0528294198936356
2355 	0.0532298431388144
2356 	0.0536302663839932
2357 	0.0536574912207899
2358 	0.0532915932988599
2359 	0.0529256953769299
2360 	0.0531133367225049
2361 	0.0537084444733266
2362 	0.0543035522241483
2363 	0.0545903451214265
2364 	0.054728690126258
2365 	0.0548670351310895
2366 	0.054779853228433
2367 	0.0546305363614685
2368 	0.0544812194945041
2369 	0.0541240220100638
2370 	0.0537444940495492
2371 	0.0533717082327579
2372 	0.0532028722636001
2373 	0.0530340362944423
2374 	0.0529009034858596
2375 	0.0529408579294217
2376 	0.0529808123729838
2377 	0.053081184714564
2378 	0.0533099450894328
2379 	0.0535387054643016
2380 	0.0537514822012005
2381 	0.0539469433302989
2382 	0.0541424044593972
2383 	0.0542407558098016
2384 	0.0542865870795871
2385 	0.0543324183493727
2386 	0.0542285928806407
2387 	0.0540938973247116
2388 	0.0539628383172001
2389 	0.0540301732289141
2390 	0.054097508140628
2391 	0.0540998066993293
2392 	0.0538688097164893
2393 	0.0536378127336493
2394 	0.0531276018394589
2395 	0.0522442359048654
2396 	0.051360869970272
2397 	0.0512029023781259
2398 	0.0514389783300251
2399 	0.0516750542819243
2400 	0.0521392359344364
